id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,calculated_host_listings_count,host_identity_verified,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,has_availability,availability_30,number_of_reviews,first_review,instant_bookable,reviews_per_month,review_scores_rating,review_scores_value,review_scores_checkin,review_scores_accuracy,review_scores_location,review_scores_cleanliness,review_scores_communication
51190643,within an hour,98%-100%,97%-100%,f,1,t,Dublin City,Entire home,Entire home/apt,>5,1 bath,3,3,"[""Oven"", ""Hot water kettle"", ""Fire extinguisher"", ""Outdoor furniture"", ""Hangers"", ""Free dryer \u2013 In unit"", ""Game console: PS5 and Xbox Series X"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Kitchen"", ""Gas stove"", ""Cooking basics"", ""Laundromat nearby"", ""75\"" TV"", ""Microwave"", ""Private fenced garden or backyard"", ""Central heating"", ""Fire pit"", ""Clothing storage: closet"", ""Ethernet connection"", ""Washer"", ""Dishes and silverware"", ""Dedicated workspace"", ""Drying rack for clothing"", ""Cleaning products"", ""Baking sheet"", ""Hot water"", ""Free parking on premises"", ""Shower gel"", ""Hair dryer"", ""Iron"", ""Dishwasher"", ""Freezer"", ""Free street parking"", ""Bathtub"", ""Shampoo"", ""Luggage dropoff allowed"", ""Coffee maker"", ""Essentials"", ""Private entrance"", ""Refrigerator"", ""Body soap"", ""Bed linens"", ""Toaster"", ""Private patio or balcony"", ""Smoke alarm"", ""Outdoor dining area"", ""Fast wifi \u2013 242 Mbps"", ""Wine glasses""]",450.0,1,t,11,9,462,t,0.67,4.89,4.89,5.0,5.0,5.0,4.56,5.0
51195347,within a day,80%-89%,0%-69%,f,>29,t,Dublin City,Entire condo,Entire home/apt,3,1 bath,1,2,"[""Essentials"", ""Paid parking on premises"", ""Body soap"", ""Bed linens"", ""Wifi"", ""Hair dryer"", ""Iron"", ""Long term stays allowed"", ""Heating"", ""Washer"", ""Kitchen"", ""Cooking basics"", ""Shampoo"", ""Hot water"", ""Paid parking off premises""]",190.0,4,t,9,11,433,f,0.88,4.64,4.45,4.64,4.64,5.0,4.55,4.36
51243476,unknown,unknown,unknown,f,1,t,Fingal,Private room in home,Private room,2,1.5 shared baths,1,1,"[""Oven"", ""Hot water kettle"", ""Fire extinguisher"", ""Dining table"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Kitchen"", ""Game console: PS4"", ""Cooking basics"", ""Radiant heating"", ""Bikes"", ""Private fenced garden or backyard"", ""Fast wifi \u2013 668 Mbps"", ""Ethernet connection"", ""Barbecue utensils"", ""Washer"", ""Dishes and silverware"", ""First aid kit"", ""Dedicated workspace"", ""Cleaning products"", ""Free parking on premises"", ""Lock on bedroom door"", ""Hair dryer"", ""Iron"", ""Sound system with Bluetooth and aux"", ""Dishwasher"", ""Freezer"", ""Free street parking"", ""Bathtub"", ""Record player"", ""Essentials"", ""Coffee maker"", ""Refrigerator"", ""Private entrance"", ""BBQ grill"", ""Bed linens"", ""Smoke alarm"", ""Room-darkening shades"", ""Outdoor dining area"", ""Wine glasses"", ""TV with Amazon Prime Video, Apple TV, Chromecast, Netflix""]",95.0,2,t,10,27,452,f,2.07,4.93,4.85,5.0,5.0,4.78,5.0,5.0
51244696,unknown,unknown,unknown,f,1,t,Fingal,Private room in home,Private room,2,1.5 shared baths,1,1,"[""Oven"", ""Hot water kettle"", ""Fire extinguisher"", ""Dining table"", ""Hangers"", ""Indoor fireplace"", ""Children\u2019s books and toys for ages 2-5 years old"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Paid washer"", ""Game console"", ""Kitchen"", ""Cooking basics"", ""Microwave"", ""High chair"", ""Bikes"", ""Crib"", ""Private fenced garden or backyard"", ""Pack \u2019n play/Travel crib"", ""Ethernet connection"", ""Heating"", ""Dishes and silverware"", ""Barbecue utensils"", ""First aid kit"", ""Dedicated workspace"", ""Drying rack for clothing"", ""Hot water"", ""Free parking on premises"", ""Shower gel"", ""Fast wifi \u2013 666 Mbps"", ""TV"", ""Lock on bedroom door"", ""Hair dryer"", ""Iron"", ""Clothing storage: closet and wardrobe"", ""Dishwasher"", ""Sound system"", ""Freezer"", ""Free street parking"", ""Bathtub"", ""Shampoo"", ""Luggage dropoff allowed"", ""Record player"", ""Essentials"", ""Coffee maker"", ""Refrigerator"", ""Conditioner"", ""Body soap"", ""Bed linens"", ""Private entrance"", ""BBQ grill"", ""Private patio or balcony"", ""Smoke alarm"", ""Room-darkening shades"", ""Outdoor dining area"", ""Wine glasses"", ""Extra pillows and blankets""]",75.0,2,t,0,19,461,t,1.42,4.89,4.63,5.0,4.95,4.42,5.0,5.0
51245331,within an hour,98%-100%,0%-69%,f,1,t,Fingal,Entire condo,Entire home/apt,2,1 bath,1,2,"[""Oven"", ""Hot water kettle"", ""Dryer"", ""Carbon monoxide alarm"", ""Kitchen"", ""Cooking basics"", ""Host greets you"", ""Heating"", ""Washer"", ""Dishes and silverware"", ""First aid kit"", ""Elevator"", ""Dedicated workspace"", ""Drying rack for clothing"", ""Cleaning products"", ""Hot water"", ""Free parking on premises"", ""Shower gel"", ""TV"", ""Iron"", ""Dishwasher"", ""Freezer"", ""Bathtub"", ""Essentials"", ""Refrigerator"", ""Toaster"", ""Wifi"", ""Private patio or balcony"", ""Smoke alarm"", ""Wine glasses"", ""Extra pillows and blankets""]",140.0,1,t,18,10,147,f,3.45,4.9,4.5,5.0,5.0,4.9,5.0,5.0
51249478,within a day,0%-69%,80%-89%,t,2-4,t,Dublin City,Entire condo,Entire home/apt,3,1 bath,1,1,"[""Hot water kettle"", ""Fire extinguisher"", ""Dining table"", ""Hangers"", ""Paid parking garage off premises"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Kitchen"", ""Laundromat nearby"", ""Cooking basics"", ""Microwave"", ""Central heating"", ""Mini fridge"", ""Stainless steel oven"", ""50\"" HDTV with Chromecast"", ""Ethernet connection"", ""Dishes and silverware"", ""Elevator"", ""Dedicated workspace"", ""Drying rack for clothing"", ""Hot water"", ""Free washer \u2013 In building"", ""Free dryer \u2013 In building"", ""Clothing storage: dresser, wardrobe, and closet"", ""Hair dryer"", ""Iron"", ""Freezer"", ""Air conditioning"", ""Bathtub"", ""Luggage dropoff allowed"", ""Essentials"", ""Refrigerator"", ""Bed linens"", ""Toaster"", ""Wifi"", ""Lockbox"", ""Private patio or balcony"", ""Smoke alarm"", ""Room-darkening shades"", ""Wine glasses"", ""Extra pillows and blankets""]",280.0,7-33,t,11,20,328,f,2.24,4.65,4.55,4.8,4.8,4.85,4.6,4.95
51273207,within a few hours,98%-100%,80%-89%,f,1,t,Dn Laoghaire-Rathdown,Entire serviced apartment,Entire home/apt,3,1 bath,1,2,"[""Hot water kettle"", ""Outdoor furniture"", ""Dining table"", ""Hangers"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Kitchen"", ""Cooking basics"", ""Microwave"", ""Private fenced garden or backyard"", ""Nespresso machine"", ""Central heating"", ""Stainless steel oven"", ""Dishes and silverware"", ""First aid kit"", ""Dedicated workspace"", ""Drying rack for clothing"", ""Hot water"", ""Free parking on premises"", ""Free washer \u2013 In building"", ""Shower gel"", ""TV"", ""Hair dryer"", ""Iron"", ""Dishwasher"", ""Freezer"", ""Shampoo"", ""Luggage dropoff allowed"", ""Coffee maker"", ""Essentials"", ""Private entrance"", ""Lockbox"", ""Toaster"", ""Wifi"", ""Private patio or balcony"", ""Smoke alarm"", ""Outdoor dining area"", ""Wine glasses"", ""Extra pillows and blankets"", ""Fridge freezer refrigerator""]",98.0,3,t,12,33,429,f,2.68,4.94,4.97,5.0,4.97,4.97,4.76,5.0
51286982,unknown,unknown,80%-89%,t,1,t,Fingal,Entire home,Entire home/apt,2,1 bath,1,1,"[""Hot water kettle"", ""Outdoor furniture"", ""Dining table"", ""Hangers"", ""Kitchen"", ""Cooking basics"", ""Microwave"", ""Central heating"", ""Various shampoo"", ""HDTV with Amazon Prime Video, Netflix, premium cable"", ""Clothing storage: closet"", ""Washer"", ""Dishes and silverware"", ""Drying rack for clothing"", ""Cleaning products"", ""Hot water"", ""Free parking on premises"", ""Shower gel"", ""Belo refrigerator"", ""Hair dryer"", ""Iron"", ""Freezer"", ""Various body soap"", ""Free street parking"", ""Coffee maker"", ""Essentials"", ""Private entrance"", ""Private garden or backyard"", ""Bed linens"", ""Toaster"", ""Wifi"", ""Lockbox"", ""Private patio or balcony"", ""Outdoor dining area"", ""Wine glasses"", ""Portable fans"", ""Extra pillows and blankets"", ""Various conditioner""]",65.0,2,t,0,17,450,f,1.31,4.88,4.94,5.0,4.88,4.65,5.0,5.0
51297779,within an hour,98%-100%,97%-100%,f,1,t,Dublin City,Entire home,Entire home/apt,4,2.5 baths,3,2,"[""Children\u2019s books and toys for ages 0-2 years old"", ""Outdoor furniture"", ""Hangers"", ""Security cameras on property"", ""Carbon monoxide alarm"", ""Kitchen"", ""Cooking basics"", ""High chair"", ""Crib"", ""Private fenced garden or backyard"", ""Nespresso machine"", ""Central heating"", ""Pack \u2019n play/Travel crib"", ""Dishes and silverware"", ""Dedicated workspace"", ""Drying rack for clothing"", ""Cleaning products"", ""Hot water"", ""Free parking on premises"", ""Free washer \u2013 In building"", ""Free dryer \u2013 In building"", ""Shower gel"", ""Changing table"", ""Safe"", ""Hair dryer"", ""Iron"", ""Bathtub"", ""Cable TV"", ""Shampoo"", ""Coffee maker"", ""Essentials"", ""Conditioner"", ""Body soap"", ""Bed linens"", ""HDTV with Netflix, premium cable, standard cable"", ""Children\u2019s dinnerware"", ""Portable fans"", ""Wifi"", ""Private patio or balcony"", ""Lockbox"", ""Smoke alarm"", ""Room-darkening shades"", ""Baby bath"", ""Extra pillows and blankets""]",300.0,2,t,0,4,165,f,1.14,5.0,5.0,4.75,4.75,5.0,4.75,5.0
51303025,unknown,unknown,0%-69%,t,1,t,Dublin City,Entire townhouse,Entire home/apt,>5,2 baths,2,3,"[""TV"", ""Wifi"", ""Long term stays allowed"", ""Smoke alarm"", ""Washer"", ""Kitchen"", ""Paid parking on premises""]",300.0,5,t,0,9,391,f,0.82,4.78,4.78,4.89,4.78,4.89,4.67,4.89
51327861,within a day,70%-79%,70%-79%,f,1,t,Dublin City,Entire rental unit,Entire home/apt,4,1 bath,1,2,"[""Oven"", ""Hot water kettle"", ""Dining table"", ""Hangers"", ""Long term stays allowed"", ""Kitchen"", ""Cooking basics"", ""Breakfast"", ""Microwave"", ""Shared patio or balcony"", ""Paid dryer \u2013 In building"", ""Mini fridge"", ""Clothing storage: closet"", ""Heating"", ""Dishes and silverware"", ""Elevator"", ""Dedicated workspace"", ""Cleaning products"", ""Hot water"", ""Shower gel"", ""Hair dryer"", ""Iron"", ""Bathtub"", ""Paid washer \u2013 In building"", ""Shampoo"", ""Coffee maker"", ""Essentials"", ""Refrigerator"", ""Body soap"", ""Conditioner"", ""Wifi"", ""Smoke alarm"", ""Wine glasses""]",164.0,1,t,1,74,461,f,5.54,4.24,4.41,4.36,4.57,4.92,4.24,4.49
51337932,within an hour,98%-100%,0%-69%,f,1,t,Dublin City,Private room in condo,Private room,2,1 shared bath,1,unknown,"[""Oven"", ""Fire extinguisher"", ""Long term stays allowed"", ""Kitchen"", ""Cooking basics"", ""Microwave"", ""Clothing storage: closet"", ""Free dryer"", ""Washer"", ""Dishes and silverware"", ""Dedicated workspace"", ""Cleaning products"", ""Hot water"", ""Shower gel"", ""TV"", ""Safe"", ""Lock on bedroom door"", ""Bathtub"", ""Shampoo"", ""Essentials"", ""BBQ grill"", ""Body soap"", ""Wifi"", ""Smoke alarm"", ""Room-darkening shades"", ""Outdoor dining area"", ""Wine glasses"", ""Extra pillows and blankets""]",100.0,3,t,0,3,433,f,0.24,4.33,4.67,4.67,5.0,5.0,4.0,5.0
51366929,within an hour,98%-100%,90%-96%,f,2-4,t,Dublin City,Private room in townhouse,Private room,1,1.5 shared baths,1,1,"[""Hot water kettle"", ""Fire extinguisher"", ""Dining table"", ""Hangers"", ""Long term stays allowed"", ""Kitchen"", ""Laundromat nearby"", ""Cooking basics"", ""Microwave"", ""Central heating"", ""Mini fridge"", ""Clothing storage: closet"", ""Dishes and silverware"", ""Dedicated workspace"", ""Drying rack for clothing"", ""Cleaning products"", ""Pocket wifi"", ""Hot water"", ""Baking sheet"", ""Free dryer \u2013 In building"", ""Shower gel"", ""Wifi \u2013 20 Mbps"", ""Lock on bedroom door"", ""Hair dryer"", ""Dishwasher"", ""Freezer"", ""Zanuzzi stainless steel oven"", ""Free street parking"", ""Shampoo"", ""Free driveway parking on premises \u2013 1 space"", ""Luggage dropoff allowed"", ""Essentials"", ""Private entrance"", ""Refrigerator"", ""Body soap"", ""Conditioner"", ""Bed linens"", ""Toaster"", ""Free washer \u2013 In unit"", ""Smoke alarm"", ""Wine glasses"", ""Extra pillows and blankets""]",68.0,1,t,2,10,160,t,3.0,4.8,4.7,4.9,4.8,4.8,4.2,5.0
51392136,within an hour,90%-97%,90%-96%,t,10-29,f,Dublin City,others,Entire home/apt,2,1 bath,1,1,"[""Oven"", ""Fire extinguisher"", ""Hangers"", ""Long term stays allowed"", ""Kitchen"", ""Cooking basics"", ""Paid dryer \u2013 In building"", ""Heating"", ""Dishes and silverware"", ""Dedicated workspace"", ""Hot water"", ""Hair dryer"", ""Iron"", ""Freezer"", ""Paid washer \u2013 In building"", ""Shampoo"", ""Coffee maker"", ""Essentials"", ""Refrigerator"", ""Lockbox"", ""Wifi"", ""Smoke alarm"", ""Stove"", ""Paid parking off premises""]",89.0,7-33,t,0,3,409,f,0.26,4.67,4.33,4.67,4.67,5.0,4.67,5.0
51396322,unknown,unknown,0%-69%,f,1,t,Fingal,Private room in bed and breakfast,Private room,2,1.5 baths,1,2,"[""Hot water kettle"", ""Dining table"", ""Indoor fireplace"", ""Long term stays allowed"", ""Kitchen"", ""Cooking basics"", ""Central heating"", ""Stainless steel oven"", ""Dishes and silverware"", ""Cleaning products"", ""Hot water"", ""Shower gel"", ""Lock on bedroom door"", ""Freezer"", ""Bathtub"", ""Shampoo"", ""Coffee maker"", ""Essentials"", ""Body soap"", ""Conditioner"", ""Wifi"", ""Smoke alarm"", ""Room-darkening shades""]",80.0,1,t,0,2,462,f,0.15,4.0,3.5,5.0,3.5,5.0,3.0,5.0
51404725,within a few hours,98%-100%,70%-79%,f,1,t,Dublin City,Entire townhouse,Entire home/apt,2,1 bath,1,1,"[""Fire extinguisher"", ""Hangers"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Kitchen"", ""Cooking basics"", ""Central heating"", ""Bluetooth sound system"", ""Clothing storage: closet"", ""Washer"", ""Dishes and silverware"", ""First aid kit"", ""Dedicated workspace"", ""Drying rack for clothing"", ""Cleaning products"", ""Hot water"", ""Free parking on premises"", ""Shower gel"", ""HDTV with premium cable"", ""Iron"", ""Air conditioning"", ""Shampoo"", ""Record player"", ""Essentials"", ""Body soap"", ""Conditioner"", ""Bed linens"", ""Lockbox"", ""Wifi"", ""Smoke alarm"", ""Room-darkening shades"", ""Extra pillows and blankets""]",125.0,5,t,0,19,461,f,1.42,4.95,4.84,5.0,4.95,4.79,5.0,5.0
51418612,within a few hours,98%-100%,80%-89%,f,5-9,t,Dublin City,Entire condo,Entire home/apt,4,1 bath,2,2,"[""Oven"", ""Fire extinguisher"", ""Dryer"", ""Hangers"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Kitchen"", ""Cooking basics"", ""Microwave"", ""Heating"", ""Washer"", ""Dishes and silverware"", ""Hot water"", ""TV"", ""Iron"", ""Freezer"", ""Essentials"", ""Private entrance"", ""Refrigerator"", ""Bed linens"", ""Lockbox"", ""Smoke alarm"", ""Wine glasses"", ""Paid parking off premises""]",149.0,7-33,t,0,2,312,f,0.24,4.5,4.0,4.5,4.5,5.0,4.0,4.5
51421559,within an hour,80%-89%,70%-79%,f,1,f,Fingal,Private room in home,Private room,1,1 shared bath,1,1,"[""Hangers"", ""Carbon monoxide alarm"", ""Kitchen"", ""Radiant heating"", ""Washer"", ""Dishes and silverware"", ""Dedicated workspace"", ""Drying rack for clothing"", ""Cleaning products"", ""Hot water"", ""Free parking on premises"", ""Clothing storage: dresser and wardrobe"", ""Shower gel"", ""TV"", ""Lock on bedroom door"", ""Hair dryer"", ""Iron"", ""Mosquito net"", ""Bathtub"", ""Shampoo"", ""Essentials"", ""Body soap"", ""Conditioner"", ""Bed linens"", ""Wifi"", ""Smoke alarm"", ""Room-darkening shades"", ""Extra pillows and blankets""]",164.0,1,t,22,16,455,t,1.22,4.75,4.69,4.88,4.81,4.88,4.63,4.81
51428225,within an hour,98%-100%,97%-100%,f,10-29,t,Dublin City,Entire condo,Entire home/apt,2,1 bath,unknown,2,"[""Oven"", ""Hot water kettle"", ""Fire extinguisher"", ""Dryer"", ""Hangers"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Kitchen"", ""Cooking basics"", ""Ethernet connection"", ""Heating"", ""Dishes and silverware"", ""Cleaning products"", ""Hot water"", ""Free washer \u2013 In building"", ""TV"", ""Hair dryer"", ""Iron"", ""Shampoo"", ""Paid parking lot off premises"", ""Essentials"", ""Refrigerator"", ""Body soap"", ""Bed linens"", ""Toaster"", ""Wifi"", ""Lockbox"", ""Smoke alarm"", ""Room-darkening shades"", ""Stove""]",89.0,1,t,1,82,462,f,6.12,4.61,4.45,4.9,4.74,4.83,4.67,4.83
51428670,within an hour,98%-100%,97%-100%,f,10-29,t,Dublin City,Entire condo,Entire home/apt,4,1 bath,1,2,"[""Oven"", ""Hot water kettle"", ""Fire extinguisher"", ""Dryer"", ""Dining table"", ""Hangers"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Kitchen"", ""Cooking basics"", ""Ethernet connection"", ""Heating"", ""Dishes and silverware"", ""Cleaning products"", ""Hot water"", ""Free washer \u2013 In building"", ""TV"", ""Hair dryer"", ""Iron"", ""Shampoo"", ""Paid parking lot off premises"", ""Essentials"", ""Refrigerator"", ""Body soap"", ""Bed linens"", ""Toaster"", ""Wifi"", ""Lockbox"", ""Smoke alarm"", ""Room-darkening shades"", ""Stove""]",124.0,1,t,0,73,462,f,5.45,4.6,4.48,4.92,4.71,4.79,4.66,4.77
51429076,within an hour,98%-100%,97%-100%,f,10-29,t,Dublin City,Entire condo,Entire home/apt,4,1 bath,1,2,"[""Oven"", ""Hot water kettle"", ""Fire extinguisher"", ""Dryer"", ""Dining table"", ""Hangers"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Kitchen"", ""Cooking basics"", ""Ethernet connection"", ""Heating"", ""Dishes and silverware"", ""Cleaning products"", ""Hot water"", ""Free washer \u2013 In building"", ""TV"", ""Hair dryer"", ""Iron"", ""Shampoo"", ""Paid parking lot off premises"", ""Essentials"", ""Refrigerator"", ""Body soap"", ""Bed linens"", ""Toaster"", ""Wifi"", ""Lockbox"", ""Smoke alarm"", ""Room-darkening shades"", ""Stove""]",124.0,1,t,4,77,456,f,5.83,4.45,4.42,4.92,4.66,4.73,4.31,4.83
51438606,within a few hours,98%-100%,97%-100%,f,1,f,Dublin City,Entire townhouse,Entire home/apt,>5,2 baths,3,5,"[""Outdoor furniture"", ""Hangers"", ""Indoor fireplace"", ""Normal shampoo"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Kitchen"", ""Cooking basics"", ""Private fenced garden or backyard"", ""Central heating"", ""Dishes and silverware"", ""First aid kit"", ""Dedicated workspace"", ""Drying rack for clothing"", ""Cleaning products"", ""Hot water"", ""Free parking on premises"", ""Shower gel"", ""Hair dryer"", ""Iron"", ""Cable TV"", ""Coffee maker"", ""Essentials"", ""BBQ grill"", ""Refrigerator"", ""Bed linens"", ""Wifi"", ""26\"" HDTV with standard cable"", ""Free washer \u2013 In unit"", ""Smoke alarm"", ""Room-darkening shades"", ""Outdoor dining area"", ""Keypad"", ""Piano""]",360.0,6,t,0,18,446,t,1.4,5.0,4.89,5.0,5.0,4.89,5.0,5.0
51445497,unknown,unknown,unknown,f,1,t,South Dublin,Entire rental unit,Entire home/apt,4,2 baths,2,2,"[""Oven"", ""Hot water kettle"", ""Fire extinguisher"", ""Outdoor furniture"", ""Dining table"", ""Hangers"", ""Carbon monoxide alarm"", ""Kitchen"", ""Cooking basics"", ""Host greets you"", ""Microwave"", ""Crib"", ""Central heating"", ""Clothing storage: closet"", ""Washer"", ""Dishes and silverware"", ""Elevator"", ""Cleaning products"", ""Hot water"", ""Free parking on premises"", ""Shower gel"", ""TV"", ""Iron"", ""Dishwasher"", ""Electric stove"", ""Freezer"", ""Free street parking"", ""Bathtub"", ""Shampoo"", ""Luggage dropoff allowed"", ""Essentials"", ""Refrigerator"", ""Body soap"", ""Conditioner"", ""Bed linens"", ""Toaster"", ""Wifi"", ""Private patio or balcony"", ""Smoke alarm"", ""Extra pillows and blankets""]",120.0,1,t,0,2,461,t,0.15,3.0,3.0,3.0,3.0,3.5,3.0,3.0
51448066,within an hour,98%-100%,97%-100%,f,2-4,t,Dublin City,others,Private room,2,others,1,1,"[""Hot water kettle"", ""Fire extinguisher"", ""Dryer"", ""Security cameras on property"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Microwave"", ""Clothing storage"", ""Heating"", ""Washer"", ""First aid kit"", ""Hot water"", ""TV"", ""Lock on bedroom door"", ""Luggage dropoff allowed"", ""Coffee maker"", ""Essentials"", ""Bed linens"", ""Toaster"", ""Wifi"", ""Smoke alarm""]",49.0,1,t,0,59,454,t,4.49,3.76,3.8,4.19,4.15,4.58,3.56,4.08
51469748,within an hour,98%-100%,90%-96%,t,2-4,t,Dublin City,Entire condo,Entire home/apt,2,1 bath,1,1,"[""55\"" HDTV with Netflix, standard cable"", ""Fire extinguisher"", ""Hot water kettle"", ""Hangers"", ""Security cameras on property"", ""Carbon monoxide alarm"", ""Kitchen"", ""Cooking basics"", ""Host greets you"", ""Breakfast"", ""Microwave"", ""Patio or balcony"", ""Heating"", ""Dishes and silverware"", ""First aid kit"", ""Elevator"", ""Dedicated workspace"", ""Cleaning products"", ""Hot water"", ""Shower gel"", ""Hair dryer"", ""Iron"", ""Cable TV"", ""Shampoo"", ""Coffee maker"", ""Essentials"", ""Shared garden or backyard"", ""Refrigerator"", ""Body soap"", ""Conditioner"", ""Bed linens"", ""Toaster"", ""Wifi"", ""Smoke alarm"", ""Stove"", ""Wine glasses""]",101.0,2,t,0,64,451,f,4.92,4.91,4.83,4.88,4.86,4.94,4.86,4.92
